E (keV)	chYiel
0.000000	-nan
1415.750000	49.652323
1416.000000	49.652257
1416.250000	49.652191
1416.500000	49.652125
1416.750000	49.652058
1417.000000	49.651992
1417.250000	49.651926
1417.500000	49.651860
1417.750000	49.651794
1418.000000	49.651728
1418.250000	49.651662
1418.500000	49.651596
1418.750000	49.651529
1419.000000	49.651464
1419.250000	49.651398
1419.500000	49.651332
1419.750000	49.651266
1420.000000	49.651200
1420.250000	49.651134
1420.500000	49.651068
1420.750000	49.651002
1421.000000	49.650937
1421.250000	49.650871
1421.500000	49.650805
1421.750000	49.650740
1422.000000	49.650674
1422.250000	49.650608
1422.500000	49.650543
1422.750000	49.650477
1423.000000	49.650412
1423.250000	49.650346
1423.500000	49.650281
1423.750000	49.650215
1424.000000	49.650150
1424.250000	49.650084
1424.500000	49.650019
1424.750000	49.649954
1425.000000	49.649888
1425.250000	49.649823
1425.500000	49.649758
1425.750000	49.649693
1426.000000	49.649628
1426.250000	49.649562
1426.500000	49.649497
1426.750000	49.649432
1427.000000	49.649367
1427.250000	49.649302
1427.500000	49.649237
1427.750000	49.649172
1428.000000	49.649107
1428.250000	49.649042
1428.500000	49.648977
1428.750000	49.648912
1429.000000	49.648847
1429.250000	49.648783
1429.500000	49.648718
1429.750000	49.648653
1430.000000	49.648588
1430.250000	49.648524
1430.500000	49.648459
1430.750000	49.648394
1431.000000	49.648330
1431.250000	49.648265
1431.500000	49.648200
1431.750000	49.648136
1432.000000	49.648071
1432.250000	49.648007
1432.500000	49.647942
1432.750000	49.647878
1433.000000	49.647813
1433.250000	49.647749
1433.500000	49.647685
1433.750000	49.647620
1434.000000	49.647556
1434.250000	49.647492
1434.500000	49.647427
1434.750000	49.647363
1435.000000	49.647299
1435.250000	49.647235
1435.500000	49.647171
1435.750000	49.647107
1436.000000	49.647042
1436.250000	49.646978
1436.500000	49.646914
1436.750000	49.646850
1437.000000	49.646786
1437.250000	49.646722
1437.500000	49.646658
1437.750000	49.646595
1438.000000	49.646531
1438.250000	49.646467
1438.500000	49.646403
1438.750000	49.646339
1439.000000	49.646275
1439.250000	49.646212
1439.500000	49.646148
1439.750000	49.646084
1440.000000	49.646021
1440.250000	49.645957
1440.500000	49.645893
1440.750000	49.645830
1441.000000	49.645766
1441.250000	49.645703
1441.500000	49.645639
1441.750000	49.645576
1442.000000	49.645512
1442.250000	49.645449
1442.500000	49.645386
1442.750000	49.645322
1443.000000	49.645259
1443.250000	49.645196
1443.500000	49.645132
1443.750000	49.645069
1444.000000	49.645006
1444.250000	49.644943
1444.500000	49.644879
1444.750000	49.644816
1445.000000	49.644753
1445.250000	49.644690
1445.500000	49.644627
1445.750000	49.644564
1446.000000	49.644501
1446.250000	49.644438
1446.500000	49.644375
1446.750000	49.644312
1447.000000	49.644249
1447.250000	49.644186
1447.500000	49.644123
1447.750000	49.644060
1448.000000	49.643998
1448.250000	49.643935
1448.500000	49.643872
1448.750000	49.643809
1449.000000	49.643747
1449.250000	49.643684
1449.500000	49.643621
1449.750000	49.643559
1450.000000	49.643496
1450.250000	49.643434
1450.500000	49.643371
1450.750000	49.643309
1451.000000	49.643246
1451.250000	49.643184
1451.500000	49.643121
1451.750000	49.643059
1452.000000	49.642996
1452.250000	49.642934
1452.500000	49.642872
1452.750000	49.642809
1453.000000	49.642747
1453.250000	49.642685
1453.500000	49.642623
1453.750000	49.642560
1454.000000	49.642498
1454.250000	49.642436
1454.500000	49.642374
1454.750000	49.642312
1455.000000	49.642250
1455.250000	49.642188
1455.500000	49.642126
1455.750000	49.642064
1456.000000	49.642002
1456.250000	49.641940
1456.500000	49.641878
1456.750000	49.641816
1457.000000	49.641754
1457.250000	49.641692
1457.500000	49.641630
1457.750000	49.641569
1458.000000	49.641507
1458.250000	49.641445
1458.500000	49.641383
1458.750000	49.641322
1459.000000	49.641260
1459.250000	49.641198
1459.500000	49.641137
1459.750000	49.641075
1460.000000	49.641014
1460.250000	49.640952
1460.500000	49.640891
1460.750000	49.640829
1461.000000	49.640768
1461.250000	49.640706
1461.500000	49.640645
1461.750000	49.640583
1462.000000	49.640522
1462.250000	49.640461
1462.500000	49.640399
1462.750000	49.640338
1463.000000	49.640277
1463.250000	49.640216
1463.500000	49.640155
1463.750000	49.640093
1464.000000	49.640032
1464.250000	49.639971
1464.500000	49.639910
1464.750000	49.639849
1465.000000	49.639788
1465.250000	49.639727
1465.500000	49.639666
1465.750000	49.639605
1466.000000	49.639544
1466.250000	49.639483
1466.500000	49.639422
1466.750000	49.639361
1467.000000	49.639300
1467.250000	49.639240
1467.500000	49.639179
1467.750000	49.639118
1468.000000	49.639057
1468.250000	49.638996
1468.500000	49.638936
1468.750000	49.638875
1469.000000	49.638814
1469.250000	49.638754
1469.500000	49.638693
1469.750000	49.638633
1470.000000	49.638572
1470.250000	49.638512
1470.500000	49.638451
1470.750000	49.638391
1471.000000	49.638330
1471.250000	49.638270
1471.500000	49.638209
1471.750000	49.638149
1472.000000	49.638089
1472.250000	49.638028
1472.500000	49.637968
1472.750000	49.637908
1473.000000	49.637847
1473.250000	49.637787
1473.500000	49.637727
1473.750000	49.637667
1474.000000	49.637607
1474.250000	49.637547
1474.500000	49.637487
1474.750000	49.637426
1475.000000	49.637366
1475.250000	49.637306
1475.500000	49.637246
1475.750000	49.637186
1476.000000	49.637126
1476.250000	49.637067
1476.500000	49.637007
1476.750000	49.636947
1477.000000	49.636887
1477.250000	49.636827
1477.500000	49.636767
1477.750000	49.636707
1478.000000	49.636648
1478.250000	49.636588
1478.500000	49.636528
1478.750000	49.636469
1479.000000	49.636409
1479.250000	49.636349
1479.500000	49.636290
1479.750000	49.636230
1480.000000	49.636171
1480.250000	49.636111
1480.500000	49.636052
1480.750000	49.635992
1481.000000	49.635933
1481.250000	49.635873
1481.500000	49.635814
1481.750000	49.635754
1482.000000	49.635695
1482.250000	49.635636
1482.500000	49.635576
1482.750000	49.635517
1483.000000	49.635458
1483.250000	49.635399
1483.500000	49.635339
1483.750000	49.635280
1484.000000	49.635221
1484.250000	49.635162
1484.500000	49.635103
1484.750000	49.635044
1485.000000	49.634984
1485.250000	49.634925
1485.500000	49.634866
1485.750000	49.634807
1486.000000	49.634748
1486.250000	49.634689
1486.500000	49.634631
1486.750000	49.634572
1487.000000	49.634513
1487.250000	49.634454
1487.500000	49.634395
1487.750000	49.634336
1488.000000	49.634277
1488.250000	49.634219
1488.500000	49.634160
1488.750000	49.634101
1489.000000	49.634043
1489.250000	49.633984
1489.500000	49.633925
1489.750000	49.633867
1490.000000	49.633808
1490.250000	49.633749
1490.500000	49.633691
1490.750000	49.633632
1491.000000	49.633574
1491.250000	49.633515
1491.500000	49.633457
1491.750000	49.633399
1492.000000	49.633340
1492.250000	49.633282
1492.500000	49.633223
1492.750000	49.633165
1493.000000	49.633107
1493.250000	49.633048
1493.500000	49.632990
1493.750000	49.632932
1494.000000	49.632874
1494.250000	49.632816
1494.500000	49.632757
1494.750000	49.632699
1495.000000	49.632641
1495.250000	49.632583
1495.500000	49.632525
1495.750000	49.632467
1496.000000	49.632409
1496.250000	49.632351
1496.500000	49.632293
1496.750000	49.632235
1497.000000	49.632177
1497.250000	49.632119
1497.500000	49.632061
1497.750000	49.632003
1498.000000	49.631946
1498.250000	49.631888
1498.500000	49.631830
1498.750000	49.631772
1499.000000	49.631714
1499.250000	49.631657
1499.500000	49.631599
1499.750000	49.631541
1500.000000	49.631484
1500.250000	49.631426
1500.500000	49.631368
1500.750000	49.631311
1501.000000	49.631253
1501.250000	49.631196
1501.500000	49.631138
1501.750000	49.631081
1502.000000	49.631023
1502.250000	49.630966
1502.500000	49.630908
1502.750000	49.630851
1503.000000	49.630794
1503.250000	49.630736
1503.500000	49.630679
1503.750000	49.630622
1504.000000	49.630564
1504.250000	49.630507
1504.500000	49.630450
1504.750000	49.630393
1505.000000	49.630335
1505.250000	49.630278
1505.500000	49.630221
1505.750000	49.630164
1506.000000	49.630107
1506.250000	49.630050
1506.500000	49.629993
1506.750000	49.629936
1507.000000	49.629879
1507.250000	49.629822
1507.500000	49.629765
1507.750000	49.629708
1508.000000	49.629651
1508.250000	49.629594
1508.500000	49.629537
1508.750000	49.629480
1509.000000	49.629424
1509.250000	49.629367
1509.500000	49.629310
1509.750000	49.629253
1510.000000	49.629196
1510.250000	49.629140
1510.500000	49.629083
1510.750000	49.629026
1511.000000	49.628970
1511.250000	49.628913
1511.500000	49.628857
1511.750000	49.628800
1512.000000	49.628743
1512.250000	49.628687
1512.500000	49.628630
1512.750000	49.628574
1513.000000	49.628517
1513.250000	49.628461
1513.500000	49.628405
1513.750000	49.628348
1514.000000	49.628292
1514.250000	49.628236
1514.500000	49.628179
1514.750000	49.628123
1515.000000	49.628067
1515.250000	49.628010
1515.500000	49.627954
1515.750000	49.627898
1516.000000	49.627842
1516.250000	49.627786
1516.500000	49.627729
1516.750000	49.627673
1517.000000	49.627617
1517.250000	49.627561
1517.500000	49.627505
1517.750000	49.627449
1518.000000	49.627393
1518.250000	49.627337
1518.500000	49.627281
1518.750000	49.627225
1519.000000	49.627169
1519.250000	49.627113
1519.500000	49.627057
1519.750000	49.627002
1520.000000	49.626946
1520.250000	49.626890
1520.500000	49.626834
1520.750000	49.626778
1521.000000	49.626723
1521.250000	49.626667
1521.500000	49.626611
1521.750000	49.626555
1522.000000	49.626500
1522.250000	49.626444
1522.500000	49.626389
1522.750000	49.626333
1523.000000	49.626277
1523.250000	49.626222
1523.500000	49.626166
1523.750000	49.626111
1524.000000	49.626055
1524.250000	49.626000
1524.500000	49.625944
1524.750000	49.625889
1525.000000	49.625834
1525.250000	49.625778
1525.500000	49.625723
1525.750000	49.625668
1526.000000	49.625612
1526.250000	49.625557
1526.500000	49.625502
1526.750000	49.625447
1527.000000	49.625391
1527.250000	49.625336
1527.500000	49.625281
1527.750000	49.625226
1528.000000	49.625171
1528.250000	49.625116
1528.500000	49.625060
1528.750000	49.625005
1529.000000	49.624950
1529.250000	49.624895
1529.500000	49.624840
1529.750000	49.624785
1530.000000	49.624730
1530.250000	49.624675
1530.500000	49.624621
1530.750000	49.624566
1531.000000	49.624511
1531.250000	49.624456
1531.500000	49.624401
1531.750000	49.624346
1532.000000	49.624292
1532.250000	49.624237
1532.500000	49.624182
1532.750000	49.624127
1533.000000	49.624073
1533.250000	49.624018
1533.500000	49.623963
1533.750000	49.623909
1534.000000	49.623854
1534.250000	49.623799
1534.500000	49.623745
1534.750000	49.623690
1535.000000	49.623636
1535.250000	49.623581
1535.500000	49.623527
1535.750000	49.623472
1536.000000	49.623418
1536.250000	49.623364
1536.500000	49.623309
1536.750000	49.623255
1537.000000	49.623200
1537.250000	49.623146
1537.500000	49.623092
1537.750000	49.623037
1538.000000	49.622983
1538.250000	49.622929
1538.500000	49.622875
1538.750000	49.622820
1539.000000	49.622766
1539.250000	49.622712
1539.500000	49.622658
1539.750000	49.622604
1540.000000	49.622550
1540.250000	49.622496
1540.500000	49.622442
1540.750000	49.622388
1541.000000	49.622334
1541.250000	49.622280
1541.500000	49.622226
1541.750000	49.622172
1542.000000	49.622118
1542.250000	49.622064
1542.500000	49.622010
1542.750000	49.621956
1543.000000	49.621902
1543.250000	49.621848
1543.500000	49.621795
1543.750000	49.621741
1544.000000	49.621687
1544.250000	49.621633
1544.500000	49.621580
1544.750000	49.621526
1545.000000	49.621472
1545.250000	49.621419
1545.500000	49.621365
1545.750000	49.621311
1546.000000	49.621258
1546.250000	49.621204
1546.500000	49.621151
1546.750000	49.621097
1547.000000	49.621044
1547.250000	49.620990
1547.500000	49.620937
1547.750000	49.620883
1548.000000	49.620830
1548.250000	49.620776
1548.500000	49.620723
1548.750000	49.620670
1549.000000	49.620616
1549.250000	49.620563
1549.500000	49.620510
1549.750000	49.620456
1550.000000	49.620403
1550.250000	49.620350
1550.500000	49.620297
1550.750000	49.620243
1551.000000	49.620190
1551.250000	49.620137
1551.500000	49.620084
1551.750000	49.620031
1552.000000	49.619978
1552.250000	49.619925
1552.500000	49.619872
1552.750000	49.619819
1553.000000	49.619766
1553.250000	49.619713
1553.500000	49.619660
1553.750000	49.619607
1554.000000	49.619554
1554.250000	49.619501
1554.500000	49.619448
1554.750000	49.619395
1555.000000	49.619342
1555.250000	49.619289
1555.500000	49.619237
1555.750000	49.619184
1556.000000	49.619131
1556.250000	49.619078
1556.500000	49.619026
1556.750000	49.618973
1557.000000	49.618920
1557.250000	49.618868
1557.500000	49.618815
1557.750000	49.618762
1558.000000	49.618710
1558.250000	49.618657
1558.500000	49.618605
1558.750000	49.618552
1559.000000	49.618499
1559.250000	49.618447
1559.500000	49.618394
1559.750000	49.618342
1560.000000	49.618290
1560.250000	49.618237
1560.500000	49.618185
1560.750000	49.618132
1561.000000	49.618080
1561.250000	49.618028
1561.500000	49.617975
1561.750000	49.617923
1562.000000	49.617871
1562.250000	49.617818
1562.500000	49.617766
1562.750000	49.617714
1563.000000	49.617662
1563.250000	49.617610
1563.500000	49.617558
1563.750000	49.617505
1564.000000	49.617453
1564.250000	49.617401
1564.500000	49.617349
1564.750000	49.617297
1565.000000	49.617245
1565.250000	49.617193
1565.500000	49.617141
1565.750000	49.617089
1566.000000	49.617037
1566.250000	49.616985
1566.500000	49.616933
1566.750000	49.616881
1567.000000	49.616829
1567.250000	49.616778
1567.500000	49.616726
1567.750000	49.616674
1568.000000	49.616622
1568.250000	49.616570
1568.500000	49.616519
1568.750000	49.616467
1569.000000	49.616415
1569.250000	49.616363
1569.500000	49.616312
1569.750000	49.616260
1570.000000	49.616208
1570.250000	49.616157
1570.500000	49.616105
1570.750000	49.616054
1571.000000	49.616002
1571.250000	49.615950
1571.500000	49.615899
1571.750000	49.615847
1572.000000	49.615796
1572.250000	49.615745
1572.500000	49.615693
1572.750000	49.615642
1573.000000	49.615590
1573.250000	49.615539
1573.500000	49.615488
1573.750000	49.615436
1574.000000	49.615385
1574.250000	49.615334
1574.500000	49.615282
1574.750000	49.615231
1575.000000	49.615180
1575.250000	49.615129
1575.500000	49.615077
1575.750000	49.615026
1576.000000	49.614975
1576.250000	49.614924
1576.500000	49.614873
1576.750000	49.614822
1577.000000	49.614770
1577.250000	49.614719
1577.500000	49.614668
1577.750000	49.614617
1578.000000	49.614566
1578.250000	49.614515
1578.500000	49.614464
1578.750000	49.614413
1579.000000	49.614362
1579.250000	49.614312
1579.500000	49.614261
1579.750000	49.614210
1580.000000	49.614159
1580.250000	49.614108
1580.500000	49.614057
1580.750000	49.614006
1581.000000	49.613956
1581.250000	49.613905
1581.500000	49.613854
1581.750000	49.613803
1582.000000	49.613753
1582.250000	49.613702
1582.500000	49.613651
1582.750000	49.613601
1583.000000	49.613550
1583.250000	49.613500
1583.500000	49.613449
1583.750000	49.613398
1584.000000	49.613348
1584.250000	49.613297
1584.500000	49.613247
1584.750000	49.613196
1585.000000	49.613146
1585.250000	49.613095
1585.500000	49.613045
1585.750000	49.612995
1586.000000	49.612944
1586.250000	49.612894
1586.500000	49.612843
1586.750000	49.612793
1587.000000	49.612743
1587.250000	49.612692
1587.500000	49.612642
1587.750000	49.612592
1588.000000	49.612542
1588.250000	49.612491
1588.500000	49.612441
1588.750000	49.612391
1589.000000	49.612341
1589.250000	49.612291
1589.500000	49.612241
1589.750000	49.612190
1590.000000	49.612140
1590.250000	49.612090
1590.500000	49.612040
1590.750000	49.611990
1591.000000	49.611940
1591.250000	49.611890
1591.500000	49.611840
1591.750000	49.611790
1592.000000	49.611740
1592.250000	49.611690
1592.500000	49.611641
1592.750000	49.611591
1593.000000	49.611541
1593.250000	49.611491
1593.500000	49.611441
1593.750000	49.611391
1594.000000	49.611341
1594.250000	49.611292
1594.500000	49.611242
1594.750000	49.611192
1595.000000	49.611143
1595.250000	49.611093
1595.500000	49.611043
1595.750000	49.610993
1596.000000	49.610944
1596.250000	49.610894
1596.500000	49.610845
1596.750000	49.610795
1597.000000	49.610745
1597.250000	49.610696
1597.500000	49.610646
1597.750000	49.610597
1598.000000	49.610547
1598.250000	49.610498
1598.500000	49.610448
1598.750000	49.610399
1599.000000	49.610350
1599.250000	49.610300
1599.500000	49.610251
1599.750000	49.610201
1600.000000	49.610152
1600.250000	49.610103
1600.500000	49.610054
1600.750000	49.610004
1601.000000	49.609955
1601.250000	49.609906
1601.500000	49.609856
1601.750000	49.609807
1602.000000	49.609758
1602.250000	49.609709
1602.500000	49.609660
1602.750000	49.609611
1603.000000	49.609561
1603.250000	49.609512
1603.500000	49.609463
1603.750000	49.609414
1604.000000	49.609365
1604.250000	49.609316
1604.500000	49.609267
1604.750000	49.609218
1605.000000	49.609169
1605.250000	49.609120
1605.500000	49.609071
1605.750000	49.609022
1606.000000	49.608973
1606.250000	49.608925
1606.500000	49.608876
1606.750000	49.608827
1607.000000	49.608778
1607.250000	49.608729
1607.500000	49.608680
1607.750000	49.608632
1608.000000	49.608583
1608.250000	49.608534
1608.500000	49.608485
1608.750000	49.608437
1609.000000	49.608388
1609.250000	49.608339
1609.500000	49.608291
1609.750000	49.608242
1610.000000	49.608194
1610.250000	49.608145
1610.500000	49.608096
1610.750000	49.608048
1611.000000	49.607999
1611.250000	49.607951
1611.500000	49.607902
1611.750000	49.607854
1612.000000	49.607805
1612.250000	49.607757
1612.500000	49.607708
1612.750000	49.607660
1613.000000	49.607612
1613.250000	49.607563
1613.500000	49.607515
1613.750000	49.607467
1614.000000	49.607418
1614.250000	49.607370
1614.500000	49.607322
1614.750000	49.607273
1615.000000	49.607225
1615.250000	49.607177
1615.500000	49.607129
1615.750000	49.607080
1616.000000	49.607032
1616.250000	49.606984
1616.500000	49.606936
1616.750000	49.606888
1617.000000	49.606840
1617.250000	49.606792
1617.500000	49.606744
1617.750000	49.606696
1618.000000	49.606648
1618.250000	49.606599
1618.500000	49.606551
1618.750000	49.606504
1619.000000	49.606456
1619.250000	49.606408
1619.500000	49.606360
1619.750000	49.606312
1620.000000	49.606264
1620.250000	49.606216
1620.500000	49.606168
1620.750000	49.606120
1621.000000	49.606072
1621.250000	49.606025
1621.500000	49.605977
1621.750000	49.605929
1622.000000	49.605881
1622.250000	49.605834
1622.500000	49.605786
1622.750000	49.605738
1623.000000	49.605691
1623.250000	49.605643
1623.500000	49.605595
1623.750000	49.605548
1624.000000	49.605500
1624.250000	49.605452
1624.500000	49.605405
1624.750000	49.605357
1625.000000	49.605310
1625.250000	49.605262
1625.500000	49.605215
1625.750000	49.605167
1626.000000	49.605120
1626.250000	49.605072
1626.500000	49.605025
1626.750000	49.604977
1627.000000	49.604930
1627.250000	49.604883
1627.500000	49.604835
1627.750000	49.604788
1628.000000	49.604741
1628.250000	49.604693
1628.500000	49.604646
1628.750000	49.604599
1629.000000	49.604551
1629.250000	49.604504
1629.500000	49.604457
1629.750000	49.604410
1630.000000	49.604363
1630.250000	49.604315
1630.500000	49.604268
1630.750000	49.604221
1631.000000	49.604174
1631.250000	49.604127
1631.500000	49.604080
1631.750000	49.604033
1632.000000	49.603986
1632.250000	49.603939
1632.500000	49.603892
1632.750000	49.603845
1633.000000	49.603798
1633.250000	49.603751
1633.500000	49.603704
1633.750000	49.603657
1634.000000	49.603610
1634.250000	49.603563
1634.500000	49.603516
1634.750000	49.603469
1635.000000	49.603422
1635.250000	49.603376
1635.500000	49.603329
1635.750000	49.603282
1636.000000	49.603235
1636.250000	49.603188
1636.500000	49.603142
1636.750000	49.603095
1637.000000	49.603048
1637.250000	49.603001
1637.500000	49.602955
1637.750000	49.602908
1638.000000	49.602861
1638.250000	49.602815
1638.500000	49.602768
1638.750000	49.602722
1639.000000	49.602675
1639.250000	49.602629
1639.500000	49.602582
1639.750000	49.602535
1640.000000	49.602489
1640.250000	49.602442
1640.500000	49.602396
1640.750000	49.602350
1641.000000	49.602303
1641.250000	49.602257
1641.500000	49.602210
1641.750000	49.602164
1642.000000	49.602118
1642.250000	49.602071
1642.500000	49.602025
1642.750000	49.601979
1643.000000	49.601932
1643.250000	49.601886
1643.500000	49.601840
1643.750000	49.601793
1644.000000	49.601747
1644.250000	49.601701
1644.500000	49.601655
1644.750000	49.601609
1645.000000	49.601562
1645.250000	49.601516
1645.500000	49.601470
1645.750000	49.601424
1646.000000	49.601378
1646.250000	49.601332
1646.500000	49.601286
1646.750000	49.601240
1647.000000	49.601194
1647.250000	49.601148
1647.500000	49.601102
1647.750000	49.601056
1648.000000	49.601010
1648.250000	49.600964
1648.500000	49.600918
1648.750000	49.600872
1649.000000	49.600826
1649.250000	49.600780
1649.500000	49.600734
1649.750000	49.600688
1650.000000	49.600643
1650.250000	49.600597
1650.500000	49.600551
1650.750000	49.600505
1651.000000	49.600459
1651.250000	49.600414
1651.500000	49.600368
1651.750000	49.600322
1652.000000	49.600276
1652.250000	49.600231
1652.500000	49.600185
1652.750000	49.600139
1653.000000	49.600094
1653.250000	49.600048
1653.500000	49.600003
1653.750000	49.599957
1654.000000	49.599911
1654.250000	49.599866
1654.500000	49.599820
1654.750000	49.599775
1655.000000	49.599729
1655.250000	49.599684
1655.500000	49.599638
1655.750000	49.599593
1656.000000	49.599547
1656.250000	49.599502
1656.500000	49.599457
1656.750000	49.599411
1657.000000	49.599366
1657.250000	49.599321
1657.500000	49.599275
1657.750000	49.599230
1658.000000	49.599185
1658.250000	49.599139
1658.500000	49.599094
1658.750000	49.599049
1659.000000	49.599003
1659.250000	49.598958
1659.500000	49.598913
1659.750000	49.598868
1660.000000	49.598823
1660.250000	49.598778
1660.500000	49.598732
1660.750000	49.598687
1661.000000	49.598642
1661.250000	49.598597
1661.500000	49.598552
1661.750000	49.598507
1662.000000	49.598462
1662.250000	49.598417
1662.500000	49.598372
1662.750000	49.598327
1663.000000	49.598282
1663.250000	49.598237
1663.500000	49.598192
1663.750000	49.598147
1664.000000	49.598102
1664.250000	49.598057
1664.500000	49.598012
1664.750000	49.597967
1665.000000	49.597923
1665.250000	49.597878
1665.500000	49.597833
1665.750000	49.597788
1666.000000	49.597743
1666.250000	49.597699
1666.500000	49.597654
1666.750000	49.597609
1667.000000	49.597564
1667.250000	49.597520
1667.500000	49.597475
1667.750000	49.597430
1668.000000	49.597386
1668.250000	49.597341
1668.500000	49.597296
1668.750000	49.597252
1669.000000	49.597207
1669.250000	49.597162
1669.500000	49.597118
1669.750000	49.597073
1670.000000	49.597029
1670.250000	49.596984
1670.500000	49.596940
1670.750000	49.596895
1671.000000	49.596851
1671.250000	49.596806
1671.500000	49.596762
1671.750000	49.596718
1672.000000	49.596673
1672.250000	49.596629
1672.500000	49.596584
1672.750000	49.596540
1673.000000	49.596496
1673.250000	49.596451
1673.500000	49.596407
1673.750000	49.596363
1674.000000	49.596318
1674.250000	49.596274
1674.500000	49.596230
1674.750000	49.596186
1675.000000	49.596141
1675.250000	49.596097
1675.500000	49.596053
1675.750000	49.596009
1676.000000	49.595965
1676.250000	49.595921
1676.500000	49.595877
1676.750000	49.595832
1677.000000	49.595788
1677.250000	49.595744
1677.500000	49.595700
1677.750000	49.595656
1678.000000	49.595612
1678.250000	49.595568
1678.500000	49.595524
1678.750000	49.595480
1679.000000	49.595436
1679.250000	49.595392
1679.500000	49.595348
1679.750000	49.595304
1680.000000	49.595260
1680.250000	49.595217
1680.500000	49.595173
1680.750000	49.595129
1681.000000	49.595085
1681.250000	49.595041
1681.500000	49.594997
1681.750000	49.594954
1682.000000	49.594910
1682.250000	49.594866
1682.500000	49.594822
1682.750000	49.594779
1683.000000	49.594735
1683.250000	49.594691
1683.500000	49.594647
1683.750000	49.594604
1684.000000	49.594560
1684.250000	49.594516
1684.500000	49.594473
1684.750000	49.594429
1685.000000	49.594386
1685.250000	49.594342
1685.500000	49.594298
1685.750000	49.594255
1686.000000	49.594211
1686.250000	49.594168
1686.500000	49.594124
1686.750000	49.594081
1687.000000	49.594037
1687.250000	49.593994
1687.500000	49.593951
1687.750000	49.593907
1688.000000	49.593864
1688.250000	49.593820
1688.500000	49.593777
1688.750000	49.593734
1689.000000	49.593690
1689.250000	49.593647
1689.500000	49.593604
1689.750000	49.593560
1690.000000	49.593517
1690.250000	49.593474
1690.500000	49.593430
1690.750000	49.593387
1691.000000	49.593344
1691.250000	49.593301
1691.500000	49.593258
1691.750000	49.593214
1692.000000	49.593171
1692.250000	49.593128
1692.500000	49.593085
1692.750000	49.593042
1693.000000	49.592999
1693.250000	49.592956
1693.500000	49.592913
1693.750000	49.592869
1694.000000	49.592826
1694.250000	49.592783
1694.500000	49.592740
1694.750000	49.592697
1695.000000	49.592654
1695.250000	49.592611
1695.500000	49.592569
1695.750000	49.592526
1696.000000	49.592483
1696.250000	49.592440
1696.500000	49.592397
1696.750000	49.592354
1697.000000	49.592311
1697.250000	49.592268
1697.500000	49.592225
1697.750000	49.592183
1698.000000	49.592140
1698.250000	49.592097
1698.500000	49.592054
1698.750000	49.592011
1699.000000	49.591969
1699.250000	49.591926
1699.500000	49.591883
1699.750000	49.591841
1700.000000	49.591798
1700.250000	49.591755
1700.500000	49.591713
1700.750000	49.591670
1701.000000	49.591627
1701.250000	49.591585
1701.500000	49.591542
1701.750000	49.591500
1702.000000	49.591457
1702.250000	49.591414
1702.500000	49.591372
1702.750000	49.591329
1703.000000	49.591287
1703.250000	49.591244
1703.500000	49.591202
1703.750000	49.591159
1704.000000	49.591117
1704.250000	49.591075
1704.500000	49.591032
1704.750000	49.590990
1705.000000	49.590947
1705.250000	49.590905
1705.500000	49.590863
1705.750000	49.590820
1706.000000	49.590778
1706.250000	49.590736
1706.500000	49.590693
1706.750000	49.590651
1707.000000	49.590609
1707.250000	49.590567
1707.500000	49.590524
1707.750000	49.590482
1708.000000	49.590440
1708.250000	49.590398
1708.500000	49.590356
1708.750000	49.590313
1709.000000	49.590271
1709.250000	49.590229
1709.500000	49.590187
1709.750000	49.590145
1710.000000	49.590103
1710.250000	49.590061
1710.500000	49.590019
1710.750000	49.589977
1711.000000	49.589935
1711.250000	49.589893
1711.500000	49.589851
1711.750000	49.589809
1712.000000	49.589767
1712.250000	49.589725
1712.500000	49.589683
1712.750000	49.589641
1713.000000	49.589599
1713.250000	49.589557
1713.500000	49.589515
1713.750000	49.589473
1714.000000	49.589431
1714.250000	49.589389
1714.500000	49.589348
1714.750000	49.589306
1715.000000	49.589264
1715.250000	49.589222
1715.500000	49.589180
1715.750000	49.589139
1716.000000	49.589097
1716.250000	49.589055
1716.500000	49.589014
1716.750000	49.588972
1717.000000	49.588930
1717.250000	49.588888
1717.500000	49.588847
1717.750000	49.588805
1718.000000	49.588764
1718.250000	49.588722
1718.500000	49.588680
1718.750000	49.588639
1719.000000	49.588597
1719.250000	49.588556
1719.500000	49.588514
1719.750000	49.588473
1720.000000	49.588431
1720.250000	49.588390
1720.500000	49.588348
1720.750000	49.588307
1721.000000	49.588265
1721.250000	49.588224
1721.500000	49.588182
1721.750000	49.588141
1722.000000	49.588100
1722.250000	49.588058
1722.500000	49.588017
1722.750000	49.587975
1723.000000	49.587934
1723.250000	49.587893
1723.500000	49.587851
1723.750000	49.587810
1724.000000	49.587769
1724.250000	49.587728
1724.500000	49.587686
1724.750000	49.587645
1725.000000	49.587604
1725.250000	49.587563
1725.500000	49.587521
1725.750000	49.587480
1726.000000	49.587439
1726.250000	49.587398
1726.500000	49.587357
1726.750000	49.587316
1727.000000	49.587275
1727.250000	49.587233
1727.500000	49.587192
1727.750000	49.587151
1728.000000	49.587110
1728.250000	49.587069
1728.500000	49.587028
1728.750000	49.586987
1729.000000	49.586946
1729.250000	49.586905
1729.500000	49.586864
1729.750000	49.586823
1730.000000	49.586782
1730.250000	49.586741
1730.500000	49.586700
1730.750000	49.586660
1731.000000	49.586619
1731.250000	49.586578
1731.500000	49.586537
1731.750000	49.586496
1732.000000	49.586455
1732.250000	49.586414
1732.500000	49.586374
1732.750000	49.586333
1733.000000	49.586292
